"","rules","support","confidence","lift"
"110","{Company=JPMorgan Chase & Co.} => {State=NY}",0.0240372272143774,0.211462450592885,1.20813530628425
"111","{Company=JPMorgan Chase & Co.} => {State=FL}",0.022400513478819,0.197063805759458,0.876464200323253
"238","{Type=Mortgage,Company=Bank of America} => {State=GA}",0.021181001283697,0.117605131860299,1.0925986609323
"114","{Type=Bank account or service} => {State=TX}",0.0210205391527599,0.131552520586463,1.12306206615731
"103","{Company=Citibank} => {State=NY}",0.0205070603337612,0.265035255080879,1.51420948814085
"261","{Type=Mortgage,Company=Wells Fargo & Company} => {State=FL}",0.0186456996148909,0.204505455825414,0.909561804670266
"106","{Company=Wells Fargo & Company} => {State=GA}",0.0172657252888318,0.121912531157942,1.13261612131231
"117","{Company=Wells Fargo & Company} => {State=NY}",0.0169127086007702,0.11941989576252,0.682274285287884
"113","{Company=Wells Fargo & Company} => {State=TX}",0.0160783055198973,0.113528212100612,0.969188791521936
"94","{Company=Capital One} => {State=NY}",0.0155006418485237,0.311411992263056,1.77917082488391
"109","{Company=JPMorgan Chase & Co.} => {State=TX}",0.0150834403080873,0.132693393562959,1.13280168312926
"104","{Company=Citibank} => {State=FL}",0.0149550706033376,0.193280796350062,0.85963882590179
"96","{Company=Capital One} => {State=CA}",0.0145378690629012,0.292069632495164,0.778119848542179
"100","{Company=Ocwen} => {State=FL}",0.013992297817715,0.23773173391494,1.05733954164852
"223","{Type=Mortgage,Company=Ocwen} => {State=FL}",0.013992297817715,0.238512035010941,1.06081002154452
"256","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=CA}",0.0133183568677792,0.391509433962264,1.04304325942751
"265","{Type=Bank account or service,Company=Bank of America} => {State=CA}",0.0133183568677792,0.415415415415415,1.10673258758074
"233","{Type=Credit card,Company=Citibank} => {State=CA}",0.0132541720154044,0.321901792673422,0.857597457225019
"249","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=FL}",0.0131578947368421,0.22294725394236,0.991583847108755
"258","{Type=Mortgage,Company=Wells Fargo & Company} => {State=NY}",0.0123555840821566,0.135515663498768,0.774233237004329
"218","{Type=Credit card,Company=Capital One} => {State=CA}",0.0119383825417202,0.318220701454234,0.847790446076774
"230","{Type=Credit card,Company=Citibank} => {State=NY}",0.0108472400513479,0.26344505066251,1.50512427184522
"237","{Type=Mortgage,Company=Wells Fargo & Company} => {State=GA}",0.0108472400513479,0.118972192889828,1.10529920406888
"77","{Company=HSBC North America Holdings Inc.} => {State=NY}",0.0103016688061617,0.511961722488038,2.92495916258292
"102","{Company=Citibank} => {State=TX}",0.0100770218228498,0.13023641642472,1.11182650295734
"215","{Type=Credit card,Company=Capital One} => {State=NY}",0.00975609756097561,0.260051325919589,1.48573511471478
"90","{Type=Student loan} => {State=NY}",0.00972400513478819,0.319283456269758,1.82414237208758
"248","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=CA}",0.00911424903722721,0.344242424242424,0.917116444886623
"246","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=NY}",0.00901797175866496,0.152800435019032,0.872985250310422
"268","{Type=Credit card,Company=Bank of America} => {State=CA}",0.00888960205391528,0.337804878048781,0.899965800273598
"65","{Company=U.S. Bancorp} => {State=CA}",0.00882541720154044,0.600436681222707,1.59965860011111
"75","{Company=SunTrust Banks, Inc.} => {State=FL}",0.00882541720154044,0.482456140350877,2.1457798077838
"92","{Type=Student loan} => {State=CA}",0.00872913992297818,0.286617492096944,0.763594481338986
"95","{Company=Capital One} => {State=FL}",0.00856867779204108,0.172147001934236,0.76564381676717
"255","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=FL}",0.00840821566110398,0.247169811320755,1.09931648883168
"235","{Type=Mortgage,Company=Citibank} => {State=CA}",0.00821566110397946,0.333333333333333,0.888052895576835
"244","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=CA}",0.00821566110397946,0.339072847682119,0.903343872586768
"88","{Type=Credit reporting} => {State=CA}",0.00776636713735558,0.316753926701571,0.843882725377988
"232","{Type=Credit card,Company=Citibank} => {State=FL}",0.00773427471116816,0.18784099766173,0.835444688429848
"69","{Company=Nationstar Mortgage} => {State=CA}",0.00767008985879332,0.483805668016194,1.2889350731348
"195","{Type=Mortgage,Company=Nationstar Mortgage} => {State=CA}",0.00767008985879332,0.483805668016194,1.2889350731348
"217","{Type=Credit card,Company=Capital One} => {State=FL}",0.00767008985879332,0.204448246364414,0.909307358937359
"97","{Company=Ocwen} => {State=GA}",0.00744544287548139,0.12649945474373,1.17523047400555
"220","{Type=Mortgage,Company=Ocwen} => {State=GA}",0.00741335044929397,0.12636761487965,1.1740056289952
"242","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=NY}",0.00741335044929397,0.305960264900662,1.74802380900342
"93","{Company=Capital One} => {State=TX}",0.00709242618741977,0.142488716956802,1.21642422475999
"264","{Type=Bank account or service,Company=Bank of America} => {State=FL}",0.00709242618741977,0.221221221221221,0.98390711579407
"99","{Company=Ocwen} => {State=NY}",0.00677150192554557,0.11504907306434,0.657302734999054
"222","{Type=Mortgage,Company=Ocwen} => {State=NY}",0.00673940949935815,0.114879649890591,0.656334780086324
"245","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=NY}",0.00670731707317073,0.253333333333333,1.44735362425131
"84","{Type=Consumer Loan} => {State=CA}",0.00667522464698331,0.283378746594005,0.754965949373222
"241","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=TX}",0.00664313222079589,0.112561174551387,0.96093320521129
"267","{Type=Credit card,Company=Bank of America} => {State=FL}",0.00648267008985879,0.246341463414634,1.09563231515844
"98","{Company=Ocwen} => {State=TX}",0.00622593068035943,0.105779716466739,0.903039990439342
"226","{Type=Credit card,Company=Citibank} => {State=TX}",0.00619383825417202,0.150428682774747,1.28420760418113
"221","{Type=Mortgage,Company=Ocwen} => {State=TX}",0.0061617458279846,0.105032822757112,0.89666376907167
"74","{Company=SunTrust Banks, Inc.} => {State=GA}",0.00606546854942234,0.331578947368421,3.08050089445438
"234","{Type=Mortgage,Company=Citibank} => {State=FL}",0.00590500641848524,0.239583333333333,1.06557474545628
"203","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=FL}",0.0056803594351733,0.45974025974026,2.04474828625557
"251","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=TX}",0.00558408215661104,0.164150943396226,1.40135435513052
"85","{Type=Credit reporting} => {State=TX}",0.00545571245186136,0.222513089005236,1.89959119271319
"37","{Company=CIT Bank National Association} => {State=CA}",0.00542362002567394,0.665354330708661,1.77260951991124
"266","{Type=Credit card,Company=Bank of America} => {State=NY}",0.00542362002567394,0.20609756097561,1.17748441510818
"87","{Type=Credit reporting} => {State=FL}",0.0053594351732991,0.218586387434555,0.972188386020658
"91","{Type=Student loan} => {State=FL}",0.00526315789473684,0.172813487881981,0.768608090551317
"83","{Type=Consumer Loan} => {State=FL}",0.00516688061617458,0.219346049046322,0.97556706940956
"161","{Type=Mortgage,Company=CIT Bank National Association} => {State=CA}",0.0050385109114249,0.654166666666667,1.74280380756954
"206","{Type=Bank account or service,Company=HSBC North America Holdings Inc.} => {State=NY}",0.00494223363286264,0.870056497175141,4.97083983351254
"247","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=FL}",0.00494223363286264,0.186666666666667,0.830221714720716
"213","{Type=Credit card,Company=Capital One} => {State=TX}",0.00484595635430039,0.129170230966638,1.10272449230697
"63","{Company=Amex} => {State=CA}",0.00478177150192555,0.348130841121495,0.927475804492629
"82","{Type=Consumer Loan} => {State=NY}",0.00465340179717587,0.197547683923706,1.12863693272143
"187","{Type=Credit card,Company=Amex} => {State=CA}",0.00462130937098845,0.346987951807229,0.924430965998055
"81","{Type=Consumer Loan} => {State=TX}",0.00452503209242619,0.192098092643052,1.63993878541301
"236","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=GA}",0.00452503209242619,0.133018867924528,1.23579842711041
"33","{Company=Regions Financial Corporation} => {State=FL}",0.00449293966623877,0.657276995305164,2.92331589690393
"207","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=NY}",0.00446084724005135,0.349246231155779,1.99532683586617
"55","{Company=Ditech Financial LLC} => {State=CA}",0.00439666238767651,0.377410468319559,1.00548137763658
"34","{Company=TD Bank US Holding Company} => {State=NY}",0.00436456996148909,0.618181818181818,3.53181984865153
"73","{Company=Synchrony Financial} => {State=CA}",0.00436456996148909,0.264077669902913,0.703544818243396
"179","{Type=Mortgage,Company=Ditech Financial LLC} => {State=CA}",0.00436456996148909,0.375690607734807,1.00089939611975
"253","{Type=Bank account or service,Company=Bank of America} => {State=TX}",0.00430038510911425,0.134134134134134,1.14510126564921
"263","{Type=Bank account or service,Company=Bank of America} => {State=NY}",0.00426829268292683,0.133133133133133,0.760621274005946
"214","{Type=Bank account or service,Company=Capital One} => {State=NY}",0.00423620025673941,0.594594594594595,3.3970604267634
"78","{Company=HSBC North America Holdings Inc.} => {State=FL}",0.00413992297817715,0.205741626794258,0.915059818856565
"240","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=TX}",0.00407573812580231,0.153939393939394,1.31417849730178
"260","{Type=Credit card,Company=Wells Fargo & Company} => {State=CA}",0.00407573812580231,0.434931506849315,1.15872655210539
"199","{Type=Credit card,Company=Synchrony Financial} => {State=CA}",0.00401155327342747,0.267094017094017,0.711580845814772
"86","{Type=Credit reporting} => {State=NY}",0.00397946084724005,0.162303664921466,0.927279464421137
"228","{Type=Bank account or service,Company=Citibank} => {State=NY}",0.00385109114249037,0.519480519480519,2.96791583920297
"231","{Type=Mortgage,Company=Citibank} => {State=NY}",0.00381899871630295,0.154947916666667,0.885254324043515
"61","{Company=Amex} => {State=NY}",0.00378690629011553,0.275700934579439,1.57514505344615
"201","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=GA}",0.00378690629011553,0.306493506493506,2.84744712651689
"239","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=TX}",0.00378690629011553,0.156291390728477,1.33425746167105
"89","{Type=Student loan} => {State=TX}",0.00375481386392811,0.123287671232877,1.05250516044286
"188","{Type=Bank account or service,Company=U.S. Bancorp} => {State=CA}",0.00375481386392811,0.873134328358209,2.32616840557813
"208","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=FL}",0.00375481386392811,0.293969849246231,1.30746510170034
"225","{Type=Mortgage,Company=Citibank} => {State=GA}",0.00375481386392811,0.15234375,1.41533430232558
"185","{Type=Credit card,Company=Amex} => {State=NY}",0.00369062901155327,0.27710843373494,1.58318643109291
"72","{Company=Synchrony Financial} => {State=FL}",0.00365853658536585,0.221359223300971,0.984520896097381
"71","{Company=Synchrony Financial} => {State=NY}",0.00362644415917843,0.219417475728155,1.25358425810219
"59","{Company=Navient Solutions, Inc.} => {State=CA}",0.00356225930680359,0.283887468030691,0.756321264007893
"183","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=CA}",0.00356225930680359,0.284615384615385,0.758260549300221
"57","{Company=Navient Solutions, Inc.} => {State=NY}",0.00349807445442875,0.278772378516624,1.59269294363366
"243","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=FL}",0.00349807445442875,0.144370860927152,0.64210619847132
"181","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=NY}",0.00346598202824133,0.276923076923077,1.58212744351358
"198","{Type=Credit card,Company=Synchrony Financial} => {State=FL}",0.0034017971758665,0.226495726495726,1.00736609157962
"44","{Company=PNC Bank N.A.} => {State=CA}",0.00336970474967908,0.376344086021505,1.00264036597385
"191","{Type=Mortgage,Company=U.S. Bancorp} => {State=CA}",0.00333761232349166,0.483720930232558,1.28870931823243
"68","{Company=Nationstar Mortgage} => {State=FL}",0.00330551989730424,0.208502024291498,0.927337007839434
"194","{Type=Mortgage,Company=Nationstar Mortgage} => {State=FL}",0.00330551989730424,0.208502024291498,0.927337007839434
"197","{Type=Credit card,Company=Synchrony Financial} => {State=NY}",0.00330551989730424,0.22008547008547,1.25740066884181
"70","{Company=Synchrony Financial} => {State=TX}",0.00327342747111682,0.198058252427184,1.69082058784413
"54","{Company=Ditech Financial LLC} => {State=FL}",0.00320924261874198,0.275482093663912,1.22523865808842
"178","{Type=Mortgage,Company=Ditech Financial LLC} => {State=FL}",0.00320924261874198,0.276243093922652,1.22862329526546
"48","{Company=Experian} => {State=CA}",0.00314505776636714,0.331081081081081,0.882052538174289
"158","{Type=Bank account or service,Company=TD Bank US Holding Company} => {State=NY}",0.0030808729139923,0.657534246575342,3.7566496375665
"168","{Type=Mortgage,Company=PNC Bank N.A.} => {State=CA}",0.0030808729139923,0.466019417475728,1.24154967925305
"172","{Type=Credit reporting,Company=Experian} => {State=CA}",0.00304878048780488,0.327586206896552,0.872741638756545
"254","{Type=Credit card,Company=Bank of America} => {State=TX}",0.00304878048780488,0.115853658536585,0.989041095890411
"6","{Company=Union Bank} => {State=CA}",0.00301668806161746,0.989473684210526,2.63611491108071
"64","{Company=U.S. Bancorp} => {State=FL}",0.00298459563543004,0.203056768558952,0.903118599528539
"196","{Type=Credit card,Company=Synchrony Financial} => {State=TX}",0.00295250320924262,0.196581196581197,1.67821098232057
"227","{Type=Mortgage,Company=Citibank} => {State=TX}",0.00295250320924262,0.119791666666667,1.0226598173516
"43","{Company=PNC Bank N.A.} => {State=FL}",0.00288831835686778,0.32258064516129,1.43471494479386
"50","{Company=Discover} => {State=NY}",0.00282413350449294,0.267477203647416,1.52816092146195
"52","{Company=Discover} => {State=CA}",0.0027599486521181,0.261398176291793,0.696406222063293
"156","{Type=Bank account or service,Company=Regions Financial Corporation} => {State=FL}",0.0027599486521181,0.671875,2.98824222095347
"58","{Company=Navient Solutions, Inc.} => {State=FL}",0.00266367137355584,0.21227621483376,0.94412315932343
"182","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=FL}",0.00266367137355584,0.212820512820513,0.94654398793708
"79","{Company=HSBC North America Holdings Inc.} => {State=CA}",0.00263157894736842,0.130781499202552,0.348422667164117
"51","{Company=Discover} => {State=FL}",0.00256739409499358,0.243161094224924,1.08148725321847
"202","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=FL}",0.00256739409499358,0.540540540540541,2.40411693451945
"20","{Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00253530166880616,0.512987012987013,1.36667880682929
"21","{Company=M&T Bank Corporation} => {State=NY}",0.00253530166880616,0.503184713375796,2.8748140206802
"80","{Type=Consumer Loan} => {State=GA}",0.00253530166880616,0.107629427792916,0.999920384623509
"143","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00253530166880616,0.512987012987013,1.36667880682929
"53","{Company=Ditech Financial LLC} => {State=GA}",0.00247111681643132,0.212121212121212,1.97069080790011
"177","{Type=Mortgage,Company=Ditech Financial LLC} => {State=GA}",0.00247111681643132,0.212707182320442,1.9761347051595
"12","{Company=Citizens Financial Group, Inc.} => {State=NY}",0.0024390243902439,0.660869565217391,3.77570510674256
"35","{Company=TD Bank US Holding Company} => {State=FL}",0.0024390243902439,0.345454545454545,1.53644927724288
"41","{Company=Equifax} => {State=CA}",0.00240693196405648,0.294117647058824,0.783576084332502
"176","{Type=Credit card,Company=Discover} => {State=CA}",0.00240693196405648,0.270758122743682,0.721342604710426
"5","{Company=First Niagara Bank} => {State=NY}",0.00237483953786906,0.936708860759494,5.351640649297
"76","{Company=SunTrust Banks, Inc.} => {State=CA}",0.00237483953786906,0.129824561403509,0.345873233014136
"165","{Type=Credit reporting,Company=Equifax} => {State=CA}",0.00237483953786906,0.292490118577075,0.77924009018995
"15","{Company=BB&T Financial} => {State=FL}",0.00234274711168164,0.584,2.59740793605481
"190","{Type=Mortgage,Company=U.S. Bancorp} => {State=FL}",0.00231065468549422,0.334883720930233,1.48943430547902
"62","{Company=Amex} => {State=FL}",0.0022785622593068,0.16588785046729,0.737805512497966
"135","{Type=Bank account or service,Company=Union Bank} => {State=CA}",0.00221437740693196,0.985714285714286,2.62609927692007
"229","{Type=Bank account or service,Company=Citibank} => {State=CA}",0.00221437740693196,0.298701298701299,0.795787659672748
"186","{Type=Credit card,Company=Amex} => {State=FL}",0.00218228498074454,0.163855421686747,0.728766049066377
"31","{Company=TransUnion Intermediate Holdings, Inc.} => {State=CA}",0.00215019255455712,0.358288770053476,0.954538139095957
"45","{Company=Experian} => {State=TX}",0.00215019255455712,0.226351351351351,1.93235838578304
"155","{Type=Credit reporting,Company=TransUnion Intermediate Holdings, Inc.} => {State=CA}",0.00215019255455712,0.358288770053476,0.954538139095957
"175","{Type=Credit card,Company=Discover} => {State=FL}",0.00215019255455712,0.24187725631769,1.07577723477865
"204","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=CA}",0.00215019255455712,0.174025974025974,0.463632810418036
"169","{Type=Credit reporting,Company=Experian} => {State=TX}",0.0021181001283697,0.227586206896552,1.94290033065659
"174","{Type=Credit card,Company=Discover} => {State=NY}",0.0021181001283697,0.23826714801444,1.36127692191602
"209","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=CA}",0.0021181001283697,0.165829145728643,0.441795159106064
"22","{Company=Seterus, Inc.} => {State=FL}",0.00205391527599487,0.385542168674699,1.71474364486206
"23","{Company=Seterus, Inc.} => {State=CA}",0.00205391527599487,0.385542168674699,1.02714551777562
"28","{Company=Flagstar Bank} => {State=CA}",0.00205391527599487,0.357541899441341,0.952548357266773
"146","{Type=Mortgage,Company=Seterus, Inc.} => {State=FL}",0.00205391527599487,0.385542168674699,1.71474364486206
"147","{Type=Mortgage,Company=Seterus, Inc.} => {State=CA}",0.00205391527599487,0.385542168674699,1.02714551777562
"9","{Company=KeyBank NA} => {State=NY}",0.00202182284980745,0.611650485436893,3.49450479028485
"47","{Company=Experian} => {State=FL}",0.00202182284980745,0.212837837837838,0.946621042967032
"152","{Type=Mortgage,Company=Flagstar Bank} => {State=CA}",0.00202182284980745,0.36,0.959097127222982
"11","{Company=Fifth Third Financial Corporation} => {State=FL}",0.00195763799743261,0.554545454545455,2.466405418732
"171","{Type=Credit reporting,Company=Experian} => {State=FL}",0.00195763799743261,0.210344827586207,0.935533089863861
"40","{Company=Equifax} => {State=FL}",0.00192554557124519,0.235294117647059,1.04649795973199
"164","{Type=Credit reporting,Company=Equifax} => {State=FL}",0.00192554557124519,0.237154150197628,1.05477067087612
"7","{Company=BBVA Compass} => {State=TX}",0.00186136071887035,0.591836734693878,5.0525020967291
"67","{Company=Nationstar Mortgage} => {State=TX}",0.00186136071887035,0.117408906882591,1.00231822971549
"193","{Type=Mortgage,Company=Nationstar Mortgage} => {State=TX}",0.00186136071887035,0.117408906882591,1.00231822971549
"200","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=GA}",0.00186136071887035,0.391891891891892,3.64083224548341
"26","{Company=Barclays PLC} => {State=CA}",0.00182926829268293,0.337278106508876,0.898562397299638
"66","{Company=Nationstar Mortgage} => {State=GA}",0.00179717586649551,0.11336032388664,1.05316269895876
"192","{Type=Mortgage,Company=Nationstar Mortgage} => {State=GA}",0.00179717586649551,0.11336032388664,1.05316269895876
"259","{Type=Credit card,Company=Wells Fargo & Company} => {State=FL}",0.00179717586649551,0.191780821917808,0.852967515124023
"150","{Type=Credit card,Company=Barclays PLC} => {State=CA}",0.00176508344030809,0.331325301204819,0.882703179338421
"210","{Type=Consumer Loan,Company=Wells Fargo & Company} => {State=CA}",0.00173299101412067,0.355263157894737,0.946477428180575
"211","{Type=Student loan,Company=Citibank} => {State=NY}",0.00173299101412067,0.613636363636364,3.50585058505851
"38","{Company=Equifax} => {State=TX}",0.00170089858793325,0.207843137254902,1.77435401557883
"167","{Type=Mortgage,Company=PNC Bank N.A.} => {State=FL}",0.00170089858793325,0.257281553398058,1.14428963800792
"60","{Company=Amex} => {State=TX}",0.00166880616174583,0.121495327102804,1.03720394315709
"162","{Type=Credit reporting,Company=Equifax} => {State=TX}",0.00166880616174583,0.205533596837945,1.75463750067681
"212","{Type=Bank account or service,Company=Capital One} => {State=TX}",0.00166880616174583,0.234234234234234,1.99965444896952
"56","{Company=Navient Solutions, Inc.} => {State=TX}",0.00163671373555841,0.130434782608696,1.11351995235259
"180","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=TX}",0.00163671373555841,0.130769230769231,1.1163751317176
"184","{Type=Credit card,Company=Amex} => {State=TX}",0.00160462130937099,0.120481927710843,1.0285525664301
"4","{Company=Bank of the West} => {State=CA}",0.00157252888318357,0.890909090909091,2.37352319363263
"46","{Company=Experian} => {State=NY}",0.00157252888318357,0.165540540540541,0.945772505178446
"170","{Type=Credit reporting,Company=Experian} => {State=NY}",0.00157252888318357,0.168965517241379,0.965340212182138
"24","{Company=Barclays PLC} => {State=NY}",0.00154043645699615,0.284023668639053,1.62269481386008
"148","{Type=Credit card,Company=Barclays PLC} => {State=NY}",0.00154043645699615,0.289156626506024,1.65202062374912
"159","{Type=Bank account or service,Company=TD Bank US Holding Company} => {State=FL}",0.00154043645699615,0.328767123287671,1.4622300259269
"27","{Company=Flagstar Bank} => {State=FL}",0.00150834403080873,0.262569832402235,1.16780987405847
"252","{Type=Credit card,Company=Wells Fargo & Company} => {State=TX}",0.00150834403080873,0.160958904109589,1.37410395946707
"49","{Company=Discover} => {State=TX}",0.00147625160462131,0.139817629179331,1.19362118499396
"151","{Type=Mortgage,Company=Flagstar Bank} => {State=FL}",0.00147625160462131,0.262857142857143,1.16908772072917
"189","{Type=Credit card,Company=U.S. Bancorp} => {State=CA}",0.00147625160462131,0.528735632183908,1.4086356274667
"205","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=GA}",0.00144415917843389,0.113065326633166,1.05042205661582
"8","{Company=Specialized Loan Servicing LLC} => {State=CA}",0.00141206675224647,0.44,1.17222982216142
"134","{Type=Bank account or service,Company=First Niagara Bank} => {State=NY}",0.00141206675224647,0.936170212765957,5.34856322511684
"136","{Type=Bank account or service,Company=BBVA Compass} => {State=TX}",0.00141206675224647,0.611111111111111,5.21704718417047
"137","{Type=Mortgage,Company=Specialized Loan Servicing LLC} => {State=CA}",0.00141206675224647,0.444444444444444,1.18407052743578
"139","{Type=Bank account or service,Company=Citizens Financial Group, Inc.} => {State=NY}",0.00141206675224647,0.846153846153846,4.83427829962483
"219","{Type=Mortgage,Company=Capital One} => {State=CA}",0.00141206675224647,0.478260869565217,1.27416285017546
"14","{Company=BB&T Financial} => {State=GA}",0.00137997432605905,0.344,3.19589743589744
"173","{Type=Credit card,Company=Discover} => {State=TX}",0.00134788189987163,0.151624548736462,1.29441669551456
"32","{Company=Regions Financial Corporation} => {State=GA}",0.00131578947368421,0.192488262910798,1.78829286592143
"29","{Company=TransUnion Intermediate Holdings, Inc.} => {State=TX}",0.00128369704749679,0.213903743315508,1.82609332649623
"39","{Company=Equifax} => {State=NY}",0.00128369704749679,0.156862745098039,0.896194194582857
"153","{Type=Credit reporting,Company=TransUnion Intermediate Holdings, Inc.} => {State=TX}",0.00128369704749679,0.213903743315508,1.82609332649623
"163","{Type=Credit reporting,Company=Equifax} => {State=NY}",0.00128369704749679,0.158102766798419,0.903278733670469
"10","{Company=PHH Mortgage} => {State=CA}",0.00125160462130937,0.361111111111111,0.962057303541572
"16","{Company=USAA Savings} => {State=TX}",0.00125160462130937,0.278571428571429,2.37816046966732
"17","{Company=USAA Savings} => {State=FL}",0.00125160462130937,0.278571428571429,1.23897883446841
"138","{Type=Mortgage,Company=PHH Mortgage} => {State=CA}",0.00125160462130937,0.361111111111111,0.962057303541572
"19","{Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00121951219512195,0.246753246753247,1.0974637694592
"30","{Company=TransUnion Intermediate Holdings, Inc.} => {State=FL}",0.00121951219512195,0.203208556149733,0.903793692495813
"36","{Company=CIT Bank National Association} => {State=FL}",0.00121951219512195,0.149606299212598,0.665391419278414
"142","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00121951219512195,0.246753246753247,1.0974637694592
"154","{Type=Credit reporting,Company=TransUnion Intermediate Holdings, Inc.} => {State=FL}",0.00121951219512195,0.203208556149733,0.903793692495813
"3","{Company=Santander Bank US} => {State=NY}",0.00118741976893453,0.685185185185185,3.91462603050429
"141","{Type=Bank account or service,Company=BB&T Financial} => {State=FL}",0.00118741976893453,0.627118644067797,2.78918312148909
"160","{Type=Mortgage,Company=CIT Bank National Association} => {State=FL}",0.00118741976893453,0.154166666666667,0.685674184032734
"18","{Company=USAA Savings} => {State=CA}",0.00115532734274711,0.257142857142857,0.685069376587844
"25","{Company=Barclays PLC} => {State=FL}",0.00115532734274711,0.21301775147929,0.947421229816539
"145","{Type=Mortgage,Company=M&T Bank Corporation} => {State=NY}",0.00115532734274711,0.333333333333333,1.90441266348857
"157","{Type=Mortgage,Company=Regions Financial Corporation} => {State=FL}",0.00115532734274711,0.642857142857143,2.85918192569634
"13","{Company=AES/PHEAA} => {State=CA}",0.00112323491655969,0.296610169491525,0.790216559623455
"133","{Type=Bank account or service,Company=Bank of the West} => {State=CA}",0.00112323491655969,0.921052631578947,2.45383036935705
"140","{Type=Student loan,Company=AES/PHEAA} => {State=CA}",0.00112323491655969,0.296610169491525,0.790216559623455
