"","rules","support","confidence","lift"
"66","{Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00577661699185743,0.473551637279597,1.45044826457715
"60","{Company=HSBC North America Holdings Inc.} => {State=NY}",0.00571516361960363,0.489473684210526,3.18184780837543
"203","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00546935013058842,0.472148541114058,1.44615070072533
"90","{Type=Student loan} => {State=NY}",0.00537717007220771,0.251617541337168,1.63565222866636
"107","{Company=Ocwen} => {State=NY}",0.00534644338608081,0.12884116993706,0.837538375232524
"235","{Type=Credit card,Company=Citibank} => {State=CA}",0.00519280995544631,0.335984095427435,1.02909062027066
"247","{Type=Mortgage,Company=Ocwen} => {State=NY}",0.0051313565831925,0.130011677695601,0.845147318606481
"108","{Company=Ocwen} => {State=TX}",0.0051006298970656,0.122917437985931,0.613597364713878
"84","{Company=Encore Capital Group} => {State=CA}",0.0050391765248118,0.277730736663844,0.850665552183409
"83","{Company=Encore Capital Group} => {State=FL}",0.00502381318174835,0.27688399661304,1.23534027963142
"274","{Type=Mortgage,Company=Wells Fargo & Company} => {State=NY}",0.00488554309417729,0.134688691232529,0.87555047561423
"85","{Company=Capital One} => {State=NY}",0.00487017975111384,0.234294161123429,1.52304074178808
"248","{Type=Mortgage,Company=Ocwen} => {State=TX}",0.00482408972192349,0.122226547294667,0.610148474837786
"221","{Type=Debt collection,Company=Encore Capital Group} => {State=CA}",0.00480872637886004,0.277236492471213,0.849151724387148
"220","{Type=Debt collection,Company=Encore Capital Group} => {State=FL}",0.00479336303579659,0.276350752878654,1.23296116970811
"291","{Type=Mortgage,Company=Bank of America} => {State=NY}",0.00476263634966969,0.117825921702775,0.765933211188815
"80","{Company=Synchrony Financial} => {State=CA}",0.00474727300660624,0.294285714285714,0.901372036273923
"290","{Type=Mortgage,Company=Bank of America} => {State=GA}",0.00470118297741589,0.11630558722919,1.22141508111455
"262","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=CA}",0.00454754954678138,0.318622174381055,0.975912537314143
"272","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=FL}",0.00451682286065448,0.269724770642202,1.20339881562142
"259","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=NY}",0.00431709940082962,0.302475780409042,1.9662587183486
"76","{Company=Ditech Financial LLC} => {State=CA}",0.00430173605776617,0.299785867237687,0.91821853552779
"75","{Company=Ditech Financial LLC} => {State=FL}",0.00425564602857582,0.296573875802998,1.32318826348736
"288","{Type=Bank account or service,Company=Bank of America} => {State=FL}",0.00425564602857582,0.226122448979592,1.00886354130383
"263","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=NY}",0.00419419265632202,0.174664107485605,1.13541263919285
"98","{Type=Consumer Loan} => {State=GA}",0.00416346597019511,0.130413859480269,1.36957697863355
"82","{Company=Encore Capital Group} => {State=TX}",0.00413273928406821,0.227773073666384,1.13703116534588
"87","{Company=Capital One} => {State=FL}",0.00411737594100476,0.198078344419808,0.883742507251031
"71","{Company=Navient Solutions, Inc.} => {State=CA}",0.00407128591181441,0.323170731707317,0.989844380350537
"86","{Company=Capital One} => {State=TX}",0.00407128591181441,0.195861049519586,0.977728024636081
"99","{Type=Consumer Loan} => {State=NY}",0.00402519588262406,0.126082771896054,0.819607272816753
"219","{Type=Debt collection,Company=Encore Capital Group} => {State=TX}",0.00394837916730681,0.227635075287865,1.13634228472177
"44","{Company=SunTrust Banks, Inc.} => {State=FL}",0.00393301582424336,0.532224532224532,2.37456267067618
"213","{Type=Mortgage,Company=Ditech Financial LLC} => {State=CA}",0.00390228913811645,0.295005807200929,0.903577619439484
"212","{Type=Mortgage,Company=Ditech Financial LLC} => {State=FL}",0.00387156245198955,0.292682926829268,1.30582848086346
"92","{Type=Student loan} => {State=FL}",0.00374865570748195,0.175413371675054,0.782620903580044
"258","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=CA}",0.00374865570748195,0.336551724137931,1.03082921858444
"225","{Type=Credit card,Company=Capital One} => {State=CA}",0.00371792902135505,0.314285714285714,0.962630330001277
"232","{Type=Credit card,Company=Citibank} => {State=NY}",0.0036718389921647,0.237574552683897,1.54436508880404
"91","{Type=Student loan} => {State=TX}",0.00351820556153019,0.164629762760604,0.821823089047297
"59","{Company=Amex} => {State=CA}",0.00350284221846674,0.355694227769111,1.08946107409023
"95","{Company=Nationstar Mortgage} => {State=TX}",0.00344138884621294,0.115523465703971,0.576687045223674
"79","{Company=Synchrony Financial} => {State=FL}",0.00342602550314949,0.212380952380952,0.947554746074179
"65","{Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00339529881702258,0.278337531486146,1.24182534268512
"228","{Type=Mortgage,Company=Nationstar Mortgage} => {State=TX}",0.00339529881702258,0.116561181434599,0.581867267396124
"94","{Company=Nationstar Mortgage} => {State=NY}",0.00336457213089568,0.112944816915936,0.73420334895219
"227","{Type=Mortgage,Company=Nationstar Mortgage} => {State=NY}",0.00333384544476878,0.114451476793249,0.743997465741793
"78","{Company=Synchrony Financial} => {State=TX}",0.00330311875864188,0.204761904761905,1.02216062435404
"202","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00327239207251498,0.282493368700265,1.26036694555489
"217","{Type=Credit card,Company=Synchrony Financial} => {State=CA}",0.00327239207251498,0.317436661698957,0.97228141310927
"77","{Company=Synchrony Financial} => {State=NY}",0.00321093870026118,0.199047619047619,1.29391885786573
"38","{Company=TD Bank US Holding Company} => {State=NY}",0.00319557535719773,0.47926267281106,3.11547062551402
"234","{Type=Credit card,Company=Citibank} => {State=FL}",0.00307266861269012,0.198807157057654,0.886994163608383
"208","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=CA}",0.00305730526962667,0.32463295269168,0.994323038478258
"197","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=NY}",0.00304194192656322,0.521052631578947,3.38712831214158
"246","{Type=Mortgage,Company=Citibank} => {State=CA}",0.00293439852511907,0.269774011299435,0.826294781209365
"255","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=NY}",0.00288830849592871,0.259310344827586,1.68565967690278
"55","{Type=Payday loan} => {State=CA}",0.00284221846673836,0.336363636363636,1.03025312177823
"224","{Type=Credit card,Company=Capital One} => {State=FL}",0.00284221846673836,0.24025974025974,1.07193820642309
"53","{Type=Payday loan} => {State=TX}",0.00282685512367491,0.334545454545455,1.67003325687274
"195","{Type=Credit card,Company=Amex} => {State=CA}",0.00282685512367491,0.361493123772102,1.10722259782251
"48","{Type=Money transfers} => {State=CA}",0.00271931172223076,0.351888667992048,1.07780496915921
"68","{Company=Navient Solutions, Inc.} => {State=NY}",0.00271931172223076,0.215853658536585,1.40316734586501
"41","{Company=PNC Bank N.A.} => {State=FL}",0.00270394837916731,0.395505617977528,1.76458020934658
"285","{Type=Credit card,Company=Bank of America} => {State=CA}",0.00268858503610386,0.314748201438849,0.96404688869487
"233","{Type=Credit card,Company=Citibank} => {State=TX}",0.00262713166385005,0.169980119284294,0.848531786503161
"199","{Type=Bank account or service,Company=U.S. Bancorp} => {State=CA}",0.00259640497772315,0.8125,2.48861818267376
"261","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=FL}",0.00253495160546935,0.177610333692142,0.792422826788781
"271","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=TX}",0.00247349823321555,0.147706422018349,0.737342665018354
"19","{Company=CashCall, Inc.} => {State=CA}",0.0024581348901521,0.675105485232067,2.06779050556469
"264","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=TX}",0.0024581348901521,0.102367242482406,0.511011873086876
"240","{Type=Mortgage,Company=Citibank} => {State=NY}",0.00244277154708865,0.224576271186441,1.45986911929746
"244","{Type=Mortgage,Company=Citibank} => {State=FL}",0.00244277154708865,0.224576271186441,1.00196514439135
"70","{Company=Navient Solutions, Inc.} => {State=FL}",0.0024274082040252,0.192682926829268,0.859670416568447
"257","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=FL}",0.00241204486096175,0.216551724137931,0.966162980611278
"260","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=TX}",0.00241204486096175,0.168998923573735,0.843633709288628
"287","{Type=Bank account or service,Company=Bank of America} => {State=TX}",0.00239668151789829,0.12734693877551,0.635709198933811
"74","{Company=Ditech Financial LLC} => {State=TX}",0.00235059148870794,0.163811563169165,0.817738679858957
"222","{Type=Credit card,Company=Capital One} => {State=NY}",0.00235059148870794,0.198701298701299,1.29166758538575
"201","{Type=Mortgage,Company=U.S. Bancorp} => {State=CA}",0.00233522814564449,0.440579710144928,1.34945806471852
"89","{Type=Student loan} => {State=GA}",0.00231986480258104,0.108554996405464,1.14002012197993
"286","{Type=Bank account or service,Company=Bank of America} => {State=NY}",0.00230450145951759,0.122448979591837,0.795985626848362
"43","{Company=SunTrust Banks, Inc.} => {State=GA}",0.00225841143032724,0.305613305613306,3.20948210106003
"52","{Company=Portfolio Recovery Associates, Inc.} => {State=CA}",0.00225841143032724,0.28,0.857616112182956
"56","{Company=Amex} => {State=NY}",0.00225841143032724,0.229329173166927,1.49076559287279
"63","{Company=U.S. Bancorp} => {State=FL}",0.00221232140113689,0.185089974293059,0.825793846510057
"81","{Company=Encore Capital Group} => {State=NY}",0.00221232140113689,0.121930567315834,0.792615662297777
"211","{Type=Mortgage,Company=Ditech Financial LLC} => {State=TX}",0.00218159471500999,0.164924506387921,0.823294433682781
"191","{Type=Debt collection,Company=Portfolio Recovery Associates, Inc.} => {State=CA}",0.00215086802888308,0.274509803921569,0.84080010998329
"39","{Company=TD Bank US Holding Company} => {State=FL}",0.00213550468581963,0.320276497695853,1.42893942251169
"214","{Type=Credit card,Company=Synchrony Financial} => {State=NY}",0.00213550468581963,0.207153502235469,1.34661155103433
"218","{Type=Debt collection,Company=Encore Capital Group} => {State=NY}",0.00213550468581963,0.12311780336581,0.800333348754679
"205","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=NY}",0.00210477799969273,0.223491027732463,1.45281444073764
"284","{Type=Credit card,Company=Bank of America} => {State=FL}",0.00207405131356583,0.242805755395683,1.08329745827027
"215","{Type=Credit card,Company=Synchrony Financial} => {State=TX}",0.00205868797050238,0.199701937406855,0.996901534305715
"223","{Type=Credit card,Company=Capital One} => {State=TX}",0.00205868797050238,0.174025974025974,0.86872847989498
"50","{Company=Portfolio Recovery Associates, Inc.} => {State=TX}",0.00204332462743893,0.253333333333333,1.26462663292175
"62","{Company=HSBC North America Holdings Inc.} => {State=CA}",0.00202796128437548,0.173684210526316,0.531979919211232
"69","{Company=Navient Solutions, Inc.} => {State=TX}",0.00202796128437548,0.160975609756098,0.80358175005939
"61","{Company=HSBC North America Holdings Inc.} => {State=FL}",0.00201259794131203,0.172368421052632,0.769035610824305
"180","{Type=Bank account or service,Company=TD Bank US Holding Company} => {State=NY}",0.00201259794131203,0.609302325581395,3.96079979747259
"42","{Company=PNC Bank N.A.} => {State=CA}",0.00199723459824858,0.292134831460674,0.894784065680452
"58","{Company=Amex} => {State=FL}",0.00199723459824858,0.202808112324493,0.904844748180221
"189","{Type=Debt collection,Company=Portfolio Recovery Associates, Inc.} => {State=TX}",0.00199723459824858,0.254901960784314,1.27245713838876
"270","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=GA}",0.00198187125518513,0.118348623853211,1.24287059157882
"15","{Company=Regions Financial Corporation} => {State=FL}",0.00196650791212168,0.60093896713615,2.68113766336911
"29","{Company=Resurgent Capital Services L.P.} => {State=TX}",0.00195114456905823,0.348901098901099,1.74169587602366
"35","{Company=Discover} => {State=NY}",0.00195114456905823,0.300947867298578,1.95632644386942
"216","{Type=Credit card,Company=Synchrony Financial} => {State=FL}",0.00193578122599478,0.187779433681073,0.83779308645562
"37","{Company=Discover} => {State=CA}",0.00188969119680442,0.291469194312796,0.892745275884424
"269","{Type=Credit card,Company=Wells Fargo & Company} => {State=CA}",0.00187432785374097,0.420689655172414,1.28853652323055
"51","{Company=Portfolio Recovery Associates, Inc.} => {State=FL}",0.00184360116761407,0.228571428571429,1.01978986124575
"174","{Type=Debt collection,Company=Resurgent Capital Services L.P.} => {State=TX}",0.00182823782455062,0.370716510903427,1.85059726165381
"72","{Company=Ditech Financial LLC} => {State=GA}",0.00181287448148717,0.126338329764454,1.3267766835057
"187","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=FL}",0.00179751113842372,0.497872340425532,2.22129759670285
"192","{Type=Credit card,Company=Amex} => {State=NY}",0.00179751113842372,0.229862475442043,1.49423235059648
"190","{Type=Debt collection,Company=Portfolio Recovery Associates, Inc.} => {State=FL}",0.00178214779536027,0.227450980392157,1.01479089133769
"242","{Type=Mortgage,Company=Citibank} => {State=TX}",0.00178214779536027,0.163841807909605,0.817889660007375
"236","{Type=Bank account or service,Company=Citibank} => {State=NY}",0.00176678445229682,0.413669064748201,2.68907614345955
"28","{Company=ERC Holdings LLC} => {State=CA}",0.00175142110923337,0.335294117647059,1.02697727719388
"207","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=FL}",0.00175142110923337,0.185970636215334,0.829722990695464
"9","{Company=BBVA Compass} => {State=TX}",0.00173605776616992,0.724358974358974,3.61596177935621
"173","{Type=Debt collection,Company=ERC Holdings LLC} => {State=CA}",0.00173605776616992,0.336309523809524,1.03008737964152
"34","{Company=Expert Global Solutions, Inc.} => {State=CA}",0.00172069442310647,0.271844660194175,0.832637002119375
"33","{Company=Expert Global Solutions, Inc.} => {State=FL}",0.00170533108004302,0.269417475728155,1.20202779458123
"185","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=FL}",0.00170533108004302,0.569230769230769,2.53966898137163
"209","{Type=Mortgage,Company=Ditech Financial LLC} => {State=GA}",0.00170533108004302,0.128919860627178,1.35388733917764
"282","{Type=Credit card,Company=Bank of America} => {State=NY}",0.00170533108004302,0.199640287769784,1.29777153010439
"73","{Company=Ditech Financial LLC} => {State=NY}",0.00162851436472576,0.113490364025696,0.73774970482698
"183","{Type=Mortgage,Company=PNC Bank N.A.} => {State=CA}",0.00162851436472576,0.366782006920415,1.12342199569196
"12","{Company=BB&T Financial} => {State=FL}",0.00159778767859886,0.538860103626943,2.40416780760009
"47","{Type=Money transfers} => {State=FL}",0.00159778767859886,0.20675944333996,0.922473930152719
"200","{Type=Mortgage,Company=U.S. Bancorp} => {State=FL}",0.00159778767859886,0.301449275362319,1.34494025178788
"237","{Type=Bank account or service,Company=Citibank} => {State=CA}",0.00158242433553541,0.370503597122302,1.13482090897796
"256","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=TX}",0.00158242433553541,0.142068965517241,0.709200779623993
"32","{Company=Expert Global Solutions, Inc.} => {State=TX}",0.00156706099247196,0.247572815533981,1.23587043201985
"45","{Type=Money transfers} => {State=NY}",0.00156706099247196,0.202783300198807,1.31820283730554
"210","{Type=Mortgage,Company=Ditech Financial LLC} => {State=NY}",0.00156706099247196,0.118466898954704,0.770099915406139
"31","{Company=Resurgent Capital Services L.P.} => {State=CA}",0.00155169764940851,0.277472527472527,0.84987467945917
"266","{Type=Debt collection,Company=JPMorgan Chase & Co.} => {State=CA}",0.00155169764940851,0.392996108949416,1.20371355378653
"18","{Company=Specialized Loan Servicing LLC} => {State=CA}",0.00153633430634506,0.427350427350427,1.30893790015714
"178","{Type=Debt collection,Company=Expert Global Solutions, Inc.} => {State=CA}",0.00153633430634506,0.273224043715847,0.836861936166038
"177","{Type=Debt collection,Company=Expert Global Solutions, Inc.} => {State=FL}",0.00152097096328161,0.270491803278689,1.20682099358488
"182","{Type=Mortgage,Company=PNC Bank N.A.} => {State=FL}",0.00152097096328161,0.342560553633218,1.52836153512826
"194","{Type=Credit card,Company=Amex} => {State=FL}",0.00152097096328161,0.194499017681729,0.867773052361624
"22","{Company=Bayview Loan Servicing, LLC} => {State=CA}",0.00150560762021816,0.403292181069959,1.23524954429644
"14","{Company=M&T Bank Corporation} => {State=NY}",0.00147488093409126,0.487309644670051,3.16778036268587
"26","{Company=ERC Holdings LLC} => {State=TX}",0.00145951759102781,0.279411764705882,1.39480878631075
"168","{Type=Mortgage,Company=Bayview Loan Servicing, LLC} => {State=CA}",0.00145951759102781,0.422222222222222,1.29323064535525
"206","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=TX}",0.00142879090490091,0.151712887438825,0.757342728997097
"245","{Type=Debt collection,Company=Citibank} => {State=CA}",0.00142879090490091,0.257617728531856,0.789061124188909
"24","{Company=Seterus, Inc.} => {State=FL}",0.00141342756183746,0.334545454545455,1.49260152418697
"166","{Type=Mortgage,Company=Specialized Loan Servicing LLC} => {State=CA}",0.00141342756183746,0.418181818181818,1.28085523248104
"171","{Type=Debt collection,Company=ERC Holdings LLC} => {State=TX}",0.00141342756183746,0.273809523809524,1.36684269535715
"239","{Type=Debt collection,Company=Citibank} => {State=NY}",0.00141342756183746,0.254847645429363,1.65664967951635
"176","{Type=Debt collection,Company=Expert Global Solutions, Inc.} => {State=TX}",0.00139806421877401,0.248633879781421,1.24116720875624
"16","{Company=Convergent Resources, Inc.} => {State=CA}",0.00138270087571055,0.394736842105263,1.20904527093462
"164","{Type=Debt collection,Company=Convergent Resources, Inc.} => {State=CA}",0.00138270087571055,0.394736842105263,1.20904527093462
"293","{Type=Debt collection,Company=Bank of America} => {State=CA}",0.00138270087571055,0.398230088495575,1.21974478660661
"169","{Type=Mortgage,Company=Seterus, Inc.} => {State=FL}",0.0013673375326471,0.338403041825095,1.5098124609223
"25","{Company=Seterus, Inc.} => {State=CA}",0.00135197418958365,0.32,0.980132699637664
"67","{Company=Navient Solutions, Inc.} => {State=GA}",0.00135197418958365,0.107317073170732,1.12701973099111
"57","{Company=Amex} => {State=TX}",0.0013058841603933,0.132605304212168,0.6619586817371
"20","{Company=Barclays PLC} => {State=CA}",0.00129052081732985,0.352941176470588,1.08102871283566
"54","{Type=Payday loan} => {State=FL}",0.00129052081732985,0.152727272727273,0.681405043650571
"2","{Company=Frederick J. Hanna & Associates, P.C.} => {State=GA}",0.0012751574742664,0.943181818181818,9.90508301798234
"46","{Type=Money transfers} => {State=TX}",0.0012751574742664,0.165009940357853,0.823720915552776
"238","{Type=Mortgage,Company=Citibank} => {State=GA}",0.0012751574742664,0.117231638418079,1.2311402621221
"11","{Company=Enova International, Inc.} => {State=TX}",0.00125979413120295,0.453038674033149,2.26154515628635
"163","{Type=Bank account or service,Company=Regions Financial Corporation} => {State=FL}",0.00125979413120295,0.602941176470588,2.69007068177878
"175","{Type=Debt collection,Company=Resurgent Capital Services L.P.} => {State=CA}",0.00125979413120295,0.255451713395639,0.782426804617294
"283","{Type=Credit card,Company=Bank of America} => {State=TX}",0.00125979413120295,0.147482014388489,0.736222433970915
"8","{Company=Fifth Third Financial Corporation} => {State=FL}",0.0012444307881395,0.604477611940298,2.69692561252958
"23","{Company=PayPal Holdings, Inc.} => {State=CA}",0.0012444307881395,0.327935222672065,1.00443760969953
