"","rules","support","confidence","lift"
"308","{Type=Credit reporting,Company=Experian} => {State=NY}",0.0113470443452505,0.163297978787272,1.01884847722793
"254","{Type=Mortgage,Company=Ocwen} => {State=CA}",0.0111801760460557,0.383770883054893,1.16310331730978
"114","{Company=Citibank} => {State=NY}",0.0104709857744775,0.271939328277356,1.6966834039918
"146","{Company=Equifax} => {State=NY}",0.0101511548676873,0.139180171591992,0.868372694750559
"313","{Type=Credit reporting,Company=Equifax} => {State=NY}",0.0101094377928886,0.139032319755211,0.867450217816807
"120","{Type=Consumer Loan} => {State=TX}",0.00991475811049462,0.225276461295419,1.22082186594856
"145","{Company=Equifax} => {State=GA}",0.00991475811049462,0.135938989513823,1.29927971197601
"312","{Type=Credit reporting,Company=Equifax} => {State=GA}",0.00991475811049462,0.136354943583859,1.3032553240226
"133","{Company=TransUnion Intermediate Holdings, Inc.} => {State=NY}",0.00941415321291004,0.160312573999526,1.00022194464931
"291","{Type=Credit reporting,Company=TransUnion Intermediate Holdings, Inc.} => {State=NY}",0.00940024752131047,0.160417655434267,1.0008775685619
"125","{Company=JPMorgan Chase & Co.} => {State=FL}",0.00923337922211561,0.173413423870462,0.786049766832433
"121","{Type=Consumer Loan} => {State=FL}",0.00901088815652247,0.204739336492891,0.928044116307171
"137","{Company=Bank of America} => {State=NY}",0.00892745400692503,0.13893096732309,0.866817859891149
"306","{Type=Mortgage,Company=Bank of America} => {State=FL}",0.00853809464213703,0.282428702851886,1.28019510294281
"138","{Company=Bank of America} => {State=TX}",0.00825998081014559,0.128543605280242,0.696605598079734
"105","{Type=Student loan} => {State=CA}",0.00813482958574945,0.363354037267081,1.10122550918693
"124","{Company=JPMorgan Chase & Co.} => {State=TX}",0.00798186697815416,0.149908592321755,0.812387083619772
"129","{Company=Wells Fargo & Company} => {State=TX}",0.00798186697815416,0.135986733001658,0.736941516981783
"112","{Company=Ocwen} => {State=FL}",0.00766203607136401,0.255329008341057,1.15735738902177
"280","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=CA}",0.00766203607136401,0.376109215017065,1.13988292226577
"288","{Type=Mortgage,Company=Wells Fargo & Company} => {State=FL}",0.00762031899656529,0.231810490693739,1.05075246248086
"303","{Type=Bank account or service,Company=Bank of America} => {State=CA}",0.00746735638897001,0.387445887445887,1.17424123836379
"128","{Company=Wells Fargo & Company} => {State=NY}",0.00745345069737043,0.126984126984127,0.792279153549325
"253","{Type=Mortgage,Company=Ocwen} => {State=FL}",0.00745345069737043,0.255847255369928,1.1597065033355
"83","{Company=U.S. Bancorp} => {State=CA}",0.00692503441658671,0.59144893111639,1.79251799491626
"116","{Company=Citibank} => {State=FL}",0.0066330148929957,0.172264355362947,0.780841259830797
"100","{Company=Capital One} => {State=CA}",0.00660520350979656,0.302740599107712,0.917522956154454
"127","{Company=Wells Fargo & Company} => {State=GA}",0.00646614659380084,0.110163468372424,1.05292204958348
"108","{Company=Nationstar Mortgage} => {State=FL}",0.00642442951900213,0.240499739718896,1.0901391605676
"285","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=CA}",0.00628537260300641,0.411282984531392,1.24648488143147
"249","{Type=Mortgage,Company=Nationstar Mortgage} => {State=FL}",0.00625756121980727,0.240513094601817,1.09019969568865
"132","{Company=TransUnion Intermediate Holdings, Inc.} => {State=GA}",0.00613240999541112,0.104428131659957,0.998104762368755
"290","{Type=Credit reporting,Company=TransUnion Intermediate Holdings, Inc.} => {State=GA}",0.00613240999541112,0.104651162790698,1.00023645265383
"118","{Type=Consumer Loan} => {State=GA}",0.0058960132382184,0.133965244865719,1.28041502578794
"258","{Type=Credit card,Company=Citibank} => {State=CA}",0.00584039047182012,0.324574961360124,0.983696864307593
"287","{Type=Mortgage,Company=Wells Fargo & Company} => {State=NY}",0.00567352217262526,0.17258883248731,1.07681595615651
"115","{Company=Citibank} => {State=TX}",0.00563180509782654,0.14626218851571,0.792626432760379
"272","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=NY}",0.00524244573303853,0.332451499118166,2.07423083950066
"97","{Company=Capital One} => {State=NY}",0.00521463434983939,0.239005736137667,1.4912041907746
"119","{Type=Consumer Loan} => {State=NY}",0.00517291727504067,0.117535545023697,0.733327576721248
"96","{Company=Synchrony Financial} => {State=CA}",0.0050616717422441,0.319578577699737,0.968554208450824
"275","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=CA}",0.00500604897584581,0.317460317460317,0.962134348007578
"255","{Type=Credit card,Company=Citibank} => {State=NY}",0.00483918067665095,0.268933539412674,1.67792969111432
"92","{Company=Encore Capital Group} => {State=CA}",0.00476965221865309,0.335288367546432,1.01616623294701
"67","{Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00460278391945823,0.445491251682369,1.35016067018856
"302","{Type=Bank account or service,Company=Bank of America} => {State=FL}",0.00454716115305995,0.235930735930736,1.06942874333357
"235","{Type=Debt collection,Company=Encore Capital Group} => {State=CA}",0.00449153838666166,0.331622176591376,1.00505502297773
"102","{Type=Student loan} => {State=NY}",0.00447763269506209,0.2,1.24783966684019
"210","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00443591562026337,0.443055555555556,1.34277874943808
"271","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=CA}",0.0043246700874668,0.38159509202454,1.15650909696396
"47","{Company=HSBC North America Holdings Inc.} => {State=NY}",0.00431076439586723,0.488958990536278,3.05071211924652
"110","{Company=Ocwen} => {State=NY}",0.00431076439586723,0.143651529193698,0.896270381650737
"251","{Type=Mortgage,Company=Ocwen} => {State=NY}",0.0042273302462698,0.145107398568019,0.905353839425816
"104","{Type=Student loan} => {State=FL}",0.00417170747987151,0.186335403726708,0.844622621380319
"279","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=FL}",0.00415780178827194,0.204095563139932,0.925126015258866
"98","{Company=Capital One} => {State=TX}",0.00414389609667237,0.189929891650733,1.02927116038276
"88","{Company=Ditech Financial LLC} => {State=CA}",0.00397702779747751,0.296373056994819,0.898224698569976
"99","{Company=Capital One} => {State=FL}",0.00396312210587794,0.181644359464627,0.823359018101464
"243","{Type=Credit card,Company=Capital One} => {State=CA}",0.00396312210587794,0.318435754189944,0.965090626730506
"277","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=NY}",0.00394921641427836,0.193856655290102,1.20951012075977
"71","{Company=Amex} => {State=CA}",0.00393531072267879,0.370904325032765,1.12410834145656
"284","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=FL}",0.00390749933947965,0.255686988171065,1.15898004288344
"111","{Company=Ocwen} => {State=TX}",0.00386578226468093,0.128822984244671,0.698119613111306
"39","{Company=SunTrust Banks, Inc.} => {State=FL}",0.00379625380668308,0.510280373831776,2.31300299548468
"252","{Type=Mortgage,Company=Ocwen} => {State=TX}",0.0037823481150835,0.129832935560859,0.703592757723291
"304","{Type=Mortgage,Company=Bank of America} => {State=NY}",0.0037823481150835,0.125114995400184,0.780617270884386
"87","{Company=Ditech Financial LLC} => {State=FL}",0.00360157412428907,0.26839378238342,1.21657750220856
"231","{Type=Mortgage,Company=Ditech Financial LLC} => {State=CA}",0.00360157412428907,0.292655367231638,0.886957409968342
"36","{Company=TD Bank US Holding Company} => {State=NY}",0.00355985704949036,0.483931947069943,3.01934739802541
"95","{Company=Synchrony Financial} => {State=FL}",0.00353204566629121,0.223002633889377,1.0108281380956
"298","{Type=Credit card,Company=Bank of America} => {State=CA}",0.0034903285914925,0.332010582010582,1.00623217229126
"286","{Type=Mortgage,Company=Wells Fargo & Company} => {State=GA}",0.00344861151669378,0.104906937394247,1.00268109899422
"91","{Company=Encore Capital Group} => {State=FL}",0.00342080013349464,0.240469208211144,1.09000076710293
"76","{Company=Navient Solutions, Inc.} => {State=CA}",0.00337908305869592,0.318062827225131,0.963960388327749
"46","{Type=Payday loan} => {State=CA}",0.00326783752589935,0.38971807628524,1.18112761378542
"230","{Type=Mortgage,Company=Ditech Financial LLC} => {State=FL}",0.00326783752589935,0.265536723163842,1.20362700112709
"305","{Type=Mortgage,Company=Bank of America} => {State=TX}",0.00326783752589935,0.108095676172953,0.585793847824083
"94","{Company=Synchrony Financial} => {State=TX}",0.00324002614270021,0.204565408252853,1.10858419017991
"239","{Type=Credit card,Company=Synchrony Financial} => {State=CA}",0.00324002614270021,0.320936639118457,0.972670116694438
"106","{Company=Nationstar Mortgage} => {State=NY}",0.00322612045110064,0.120770432066632,0.753510678570858
"234","{Type=Debt collection,Company=Encore Capital Group} => {State=FL}",0.00322612045110064,0.238193018480493,1.07968323592737
"103","{Type=Student loan} => {State=TX}",0.00319830906790149,0.142857142857143,0.774173753902465
"247","{Type=Mortgage,Company=Nationstar Mortgage} => {State=NY}",0.00315659199310278,0.121325494388028,0.756973822481888
"90","{Company=Encore Capital Group} => {State=TX}",0.00314268630150321,0.220918866080156,1.19720711502805
"64","{Type=Prepaid card} => {State=CA}",0.0030453464603062,0.328828828828829,0.99658915911866
"257","{Type=Credit card,Company=Citibank} => {State=FL}",0.0030453464603062,0.169242658423493,0.767144487564365
"54","{Type=Money transfers} => {State=CA}",0.00303144076870663,0.328808446455505,0.996527385787034
"81","{Company=ERC Holdings LLC} => {State=CA}",0.00303144076870663,0.27735368956743,0.840582260530285
"256","{Type=Credit card,Company=Citibank} => {State=TX}",0.00301753507710706,0.167697063369397,0.908786655469741
"44","{Type=Payday loan} => {State=TX}",0.00298972369390792,0.356550580431177,1.93222470915955
"223","{Type=Debt collection,Company=ERC Holdings LLC} => {State=CA}",0.00298972369390792,0.277061855670103,0.839697792768212
"233","{Type=Debt collection,Company=Encore Capital Group} => {State=TX}",0.00298972369390792,0.220739219712526,1.19623357250843
"266","{Type=Mortgage,Company=Citibank} => {State=CA}",0.00297581800230834,0.359663865546218,1.09004162015447
"301","{Type=Bank account or service,Company=Bank of America} => {State=TX}",0.00290628954431049,0.150793650793651,0.817183406897047
"107","{Company=Nationstar Mortgage} => {State=TX}",0.00287847816111134,0.107756376887038,0.583955111610969
"66","{Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00286457246951177,0.277254374158816,1.25674086409599
"273","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=TX}",0.00286457246951177,0.181657848324515,0.984443168542641
"268","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=NY}",0.00283676108631263,0.250306748466258,1.56171344806993
"93","{Company=Synchrony Financial} => {State=NY}",0.00282285539471306,0.178226514486392,1.11199057229393
"79","{Company=ERC Holdings LLC} => {State=TX}",0.00280894970311348,0.256997455470738,1.39272479391614
"34","{Company=Seterus, Inc.} => {State=FL}",0.00279504401151391,0.402,1.8221888433659
"194","{Type=Mortgage,Company=Seterus, Inc.} => {State=FL}",0.00278113831991434,0.405679513184584,1.83886737041557
"221","{Type=Debt collection,Company=ERC Holdings LLC} => {State=TX}",0.00278113831991434,0.257731958762887,1.39670522611269
"225","{Type=Bank account or service,Company=U.S. Bancorp} => {State=CA}",0.00278113831991434,0.884955752212389,2.68205592586183
"209","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00276723262831477,0.276388888888889,1.25281778548167
"27","{Company=Specialized Loan Servicing LLC} => {State=CA}",0.00273942124511563,0.517060367454068,1.56706684949108
"43","{Company=Discover} => {State=CA}",0.00273942124511563,0.352415026833631,1.06807239652254
"214","{Type=Credit card,Company=Amex} => {State=CA}",0.00273942124511563,0.352415026833631,1.06807239652254
"248","{Type=Mortgage,Company=Nationstar Mortgage} => {State=TX}",0.00273942124511563,0.10529128808124,0.570596262229556
"190","{Type=Mortgage,Company=Specialized Loan Servicing LLC} => {State=CA}",0.00260036432911991,0.512328767123288,1.55272667861333
"59","{Company=Portfolio Recovery Associates, Inc.} => {State=CA}",0.00258645863752034,0.280120481927711,0.848967642315723
"218","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=CA}",0.00258645863752034,0.316865417376491,0.960331370524088
"38","{Company=SunTrust Banks, Inc.} => {State=GA}",0.00254474156272162,0.342056074766355,3.26930867951527
"242","{Type=Credit card,Company=Capital One} => {State=FL}",0.00254474156272162,0.204469273743017,0.926819973695655
"240","{Type=Credit card,Company=Capital One} => {State=NY}",0.00251693017952248,0.202234636871508,1.26178200948645
"68","{Company=Amex} => {State=NY}",0.00250302448792291,0.235910878112713,1.47189475774072
"80","{Company=ERC Holdings LLC} => {State=FL}",0.00248911879632334,0.227735368956743,1.03228071779302
"207","{Type=Debt collection,Company=Portfolio Recovery Associates, Inc.} => {State=CA}",0.00247521310472376,0.282539682539683,0.856299569726744
"278","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=TX}",0.00247521310472376,0.121501706484642,0.658444025503394
"297","{Type=Credit card,Company=Bank of America} => {State=FL}",0.00246130741312419,0.234126984126984,1.06125268260472
"222","{Type=Debt collection,Company=ERC Holdings LLC} => {State=FL}",0.00244740172152462,0.22680412371134,1.0280595618313
"101","{Type=Student loan} => {State=GA}",0.0024056846467259,0.107453416149068,1.02701987181392
"73","{Company=Navient Solutions, Inc.} => {State=NY}",0.00239177895512633,0.225130890052356,1.40463627419183
"300","{Type=Bank account or service,Company=Bank of America} => {State=NY}",0.00239177895512633,0.124098124098124,0.774272809150477
"283","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=TX}",0.00237787326352676,0.155595996360328,0.843208356161284
"37","{Company=TD Bank US Holding Company} => {State=FL}",0.00233615618872805,0.31758034026465,1.43953072861341
"58","{Company=Portfolio Recovery Associates, Inc.} => {State=FL}",0.00232225049712847,0.251506024096386,1.14002853519341
"203","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=NY}",0.00226662773073019,0.582142857142857,3.63210474455269
"241","{Type=Credit card,Company=Capital One} => {State=TX}",0.00226662773073019,0.182122905027933,0.986963411399679
"206","{Type=Debt collection,Company=Portfolio Recovery Associates, Inc.} => {State=FL}",0.00225272203913062,0.257142857142857,1.16557921750484
"29","{Company=PayPal Holdings, Inc.} => {State=CA}",0.00223881634753104,0.400497512437811,1.21379710097523
"295","{Type=Credit card,Company=Bank of America} => {State=NY}",0.00223881634753104,0.212962962962963,1.32871816376501
"196","{Type=Bank account or service,Company=TD Bank US Holding Company} => {State=NY}",0.00222491065593147,0.60377358490566,3.76706314517792
"75","{Company=Navient Solutions, Inc.} => {State=FL}",0.00219709927273233,0.206806282722513,0.937413186853078
"17","{Company=Regions Financial Corporation} => {State=FL}",0.00218319358113276,0.550877192982456,2.49702058486904
"86","{Company=Ditech Financial LLC} => {State=TX}",0.00216928788953319,0.161658031088083,0.876059833431598
"259","{Type=Bank account or service,Company=Citibank} => {State=NY}",0.00216928788953319,0.398976982097187,2.48929652208528
"238","{Type=Credit card,Company=Synchrony Financial} => {State=FL}",0.00215538219793361,0.213498622589532,0.967748278996596
"276","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=GA}",0.00212757081473447,0.104436860068259,0.998188186880481
"57","{Company=Portfolio Recovery Associates, Inc.} => {State=TX}",0.0021136651231349,0.228915662650602,1.24054348516901
"84","{Company=Ditech Financial LLC} => {State=GA}",0.00208585373993576,0.155440414507772,1.48567072414904
"199","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=FL}",0.00203023097353747,0.525179856115108,2.3805394889887
"229","{Type=Mortgage,Company=Ditech Financial LLC} => {State=TX}",0.00203023097353747,0.164971751412429,0.894017600551773
"274","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=FL}",0.00203023097353747,0.128747795414462,0.583589045801463
"205","{Type=Debt collection,Company=Portfolio Recovery Associates, Inc.} => {State=TX}",0.00198851389873875,0.226984126984127,1.23007607564503
"227","{Type=Mortgage,Company=Ditech Financial LLC} => {State=GA}",0.00197460820713918,0.16045197740113,1.53357031510466
"236","{Type=Credit card,Company=Synchrony Financial} => {State=NY}",0.00197460820713918,0.195592286501377,1.22033906812195
"237","{Type=Credit card,Company=Synchrony Financial} => {State=TX}",0.00197460820713918,0.195592286501377,1.05995690272596
"216","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=NY}",0.00196070251553961,0.240204429301533,1.49868307516581
"299","{Type=Bank account or service,Company=Bank of America} => {State=GA}",0.00196070251553961,0.101731601731602,0.972331828193072
"6","{Company=Scottrade Bank} => {State=CA}",0.00194679682394004,0.972222222222222,2.94653644077321
"175","{Type=Bank account or service,Company=Scottrade Bank} => {State=CA}",0.00194679682394004,0.972222222222222,2.94653644077321
"211","{Type=Credit card,Company=Amex} => {State=NY}",0.00193289113234047,0.24865831842576,1.55142856610721
"16","{Company=BB&T Financial} => {State=FL}",0.0019189854407409,0.496402877697842,2.25009896904412
"40","{Company=Discover} => {State=NY}",0.00190507974914132,0.245080500894454,1.52910585292581
"260","{Type=Bank account or service,Company=Citibank} => {State=CA}",0.00190507974914132,0.350383631713555,1.06191580021143
"202","{Type=Credit card,Company=Discover} => {State=CA}",0.00189117405754175,0.379888268156425,1.15133618627499
"282","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=GA}",0.00189117405754175,0.123748862602366,1.182768734227
"270","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=FL}",0.00184945698274304,0.16319018404908,0.739709782888211
"31","{Company=Transworld Systems Inc.} => {State=FL}",0.00182164559954389,0.30607476635514,1.38737817036856
"52","{Type=Money transfers} => {State=TX}",0.00182164559954389,0.197586726998492,1.07076520713207
"61","{Type=Prepaid card} => {State=NY}",0.00180773990794432,0.195195195195195,1.21786153670589
"35","{Company=Seterus, Inc.} => {State=CA}",0.00179383421634475,0.258,0.781926584625759
"264","{Type=Mortgage,Company=Citibank} => {State=FL}",0.00179383421634475,0.216806722689076,0.982743261817806
"21","{Company=PNC Bank N.A.} => {State=FL}",0.00177992852474518,0.390243902439024,1.76890070949244
"82","{Company=U.S. Bancorp} => {State=FL}",0.00177992852474518,0.152019002375297,0.689072960467364
"195","{Type=Mortgage,Company=Seterus, Inc.} => {State=CA}",0.00176602283314561,0.257606490872211,0.780733967384242
"51","{Type=Money transfers} => {State=NY}",0.00173821144994646,0.188536953242836,1.17631944460802
"70","{Company=Amex} => {State=FL}",0.00173821144994646,0.163826998689384,0.74259634142765
"32","{Company=Transworld Systems Inc.} => {State=CA}",0.00171040006674732,0.287383177570093,0.870978862466206
"62","{Type=Prepaid card} => {State=TX}",0.00171040006674732,0.184684684684685,1.00084624941445
"49","{Company=HSBC North America Holdings Inc.} => {State=CA}",0.00169649437514775,0.192429022082019,0.58319910085065
"262","{Type=Mortgage,Company=Citibank} => {State=NY}",0.00169649437514775,0.205042016806723,1.2792978097017
"217","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=FL}",0.00168258868354818,0.206132879045997,0.934360777235093
"281","{Type=Credit card,Company=Wells Fargo & Company} => {State=CA}",0.0016686829919486,0.4,1.21228927848955
"89","{Company=Encore Capital Group} => {State=NY}",0.00164087160874946,0.115347018572825,0.719672926134614
"191","{Type=Debt collection,Company=Transworld Systems Inc.} => {State=FL}",0.00162696591714989,0.338150289017341,1.53277035827949
"232","{Type=Debt collection,Company=Encore Capital Group} => {State=NY}",0.00161306022555032,0.119096509240246,0.743066742060892
"269","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=TX}",0.00161306022555032,0.142331288343558,0.771324034562947
"53","{Type=Money transfers} => {State=FL}",0.00158524884235117,0.171945701357466,0.77939686238383
"85","{Company=Ditech Financial LLC} => {State=NY}",0.00158524884235117,0.118134715025907,0.73706591720094
"10","{Company=BBVA Compass} => {State=TX}",0.0015713431507516,0.594736842105263,3.22300757545711
"198","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=GA}",0.00154353176755246,0.399280575539568,3.81624987091666
"226","{Type=Mortgage,Company=U.S. Bancorp} => {State=CA}",0.00154353176755246,0.451219512195122,1.36752144219858
"265","{Type=Debt collection,Company=Citibank} => {State=CA}",0.00154353176755246,0.338414634146341,1.02564108164893
"9","{Company=Genesis Lending} => {State=CA}",0.00152962607595289,0.588235294117647,1.78277835071992
"177","{Type=Student loan,Company=Genesis Lending} => {State=CA}",0.00152962607595289,0.594594594594595,1.80205163018717
"5","{Company=CMRE Financial Services, Inc.} => {State=CA}",0.00148790900115417,0.786764705882353,2.3844660440879
"78","{Company=ERC Holdings LLC} => {State=NY}",0.00148790900115417,0.136132315521628,0.849356516233461
"296","{Type=Credit card,Company=Bank of America} => {State=TX}",0.00148790900115417,0.141534391534392,0.767005478403369
"25","{Company=Barclays PLC} => {State=CA}",0.00146009761795503,0.300859598853868,0.911822165053027
"220","{Type=Debt collection,Company=ERC Holdings LLC} => {State=NY}",0.00146009761795503,0.135309278350515,0.844221424086467
"224","{Type=Credit card,Company=U.S. Bancorp} => {State=CA}",0.00146009761795503,0.462555066079295,1.40187636829739
"174","{Type=Debt collection,Company=CMRE Financial Services, Inc.} => {State=CA}",0.00144619192635546,0.787878787878788,2.38784251823699
"69","{Company=Amex} => {State=TX}",0.00143228623475589,0.134993446920052,0.731558684880311
"228","{Type=Mortgage,Company=Ditech Financial LLC} => {State=NY}",0.00143228623475589,0.11638418079096,0.726143986918301
"11","{Company=M&T Bank Corporation} => {State=NY}",0.00141838054315631,0.492753623188406,3.07438758496858
"74","{Company=Navient Solutions, Inc.} => {State=TX}",0.00141838054315631,0.133507853403141,0.72350793231199
"60","{Type=Prepaid card} => {State=GA}",0.00139056915995717,0.15015015015015,1.43510735615999
"15","{Company=Caliber Home Loans, Inc} => {State=CA}",0.0013766634683576,0.38671875,1.1720374860397
"48","{Company=HSBC North America Holdings Inc.} => {State=FL}",0.0013766634683576,0.15615141955836,0.7078044144154
"182","{Type=Mortgage,Company=Caliber Home Loans, Inc} => {State=CA}",0.00133494639355888,0.384,1.16379770734997
"213","{Type=Credit card,Company=Amex} => {State=FL}",0.00132104070195931,0.16994633273703,0.770334108170064
"2","{Company=ProCollect, Inc} => {State=TX}",0.00130713501035974,0.831858407079646,4.50802062006922
"63","{Type=Prepaid card} => {State=FL}",0.00130713501035974,0.141141141141141,0.639765703301789
"173","{Type=Debt collection,Company=ProCollect, Inc} => {State=TX}",0.00130713501035974,0.839285714285714,4.54827080417698
"188","{Type=Credit card,Company=Barclays PLC} => {State=CA}",0.00130713501035974,0.306188925081433,0.927973877671153
