"","rules","support","confidence","lift"
"221","{Type=Credit reporting,Company=Experian} => {State=FL}",0.0096123105778043,0.179752889597449,0.793174628705231
"253","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=CA}",0.00956968392335728,0.399466192170819,1.10823996395829
"254","{Type=Mortgage,Company=Wells Fargo & Company} => {State=NY}",0.0092712973422281,0.124856486796785,0.790359080412624
"264","{Type=Bank account or service,Company=Bank of America} => {State=CA}",0.00924998401500458,0.417709335899904,1.15885195902836
"81","{Company=Capital One} => {State=CA}",0.0089515974338754,0.310192023633678,0.86056643548182
"99","{Company=Experian} => {State=NY}",0.00844007758051109,0.157080523601745,0.994341754839489
"220","{Type=Credit reporting,Company=Experian} => {State=NY}",0.00844007758051109,0.157831805500199,0.999097474671324
"247","{Type=Mortgage,Company=Wells Fargo & Company} => {State=GA}",0.00814169099938191,0.109644087256028,1.05374660589217
"83","{Company=Nationstar Mortgage} => {State=FL}",0.00792855772714678,0.254794520547945,1.12430208874156
"204","{Type=Mortgage,Company=Nationstar Mortgage} => {State=FL}",0.00786461774547625,0.257501744591766,1.13624794079762
"61","{Company=HSBC North America Holdings Inc.} => {State=NY}",0.0074596645282295,0.466045272969374,2.95013197010929
"227","{Type=Credit card,Company=Citibank} => {State=CA}",0.0074596645282295,0.33718689788054,0.935458376398831
"233","{Type=Mortgage,Company=Citibank} => {State=CA}",0.0074596645282295,0.328330206378987,0.910887237056273
"102","{Company=Citibank} => {State=TX}",0.00743835120100599,0.134957463263728,0.894360059162548
"79","{Company=Capital One} => {State=NY}",0.00741703787378248,0.257016248153619,1.62694891353476
"55","{Company=U.S. Bancorp} => {State=CA}",0.00731047123766491,0.562295081967213,1.55997652263598
"243","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=NY}",0.00713996461987681,0.151858567543064,0.961286040279687
"77","{Type=Consumer Loan} => {State=CA}",0.00690551802041817,0.285462555066079,0.791959414684566
"87","{Company=TransUnion Intermediate Holdings, Inc.} => {State=FL}",0.00669238474818304,0.189957652752571,0.838203997883747
"208","{Type=Credit reporting,Company=TransUnion Intermediate Holdings, Inc.} => {State=FL}",0.00669238474818304,0.190072639225182,0.838711385291667
"200","{Type=Credit card,Company=Capital One} => {State=CA}",0.00635137151260683,0.339794754846066,0.942693359899632
"68","{Company=Ditech Financial LLC} => {State=CA}",0.00626611820371278,0.355501813784764,0.986269489177351
"90","{Company=Equifax} => {State=NY}",0.00618086489481873,0.133887349953832,0.847525711344285
"211","{Type=Credit reporting,Company=Equifax} => {State=NY}",0.00618086489481873,0.134570765661253,0.851851828664372
"195","{Type=Mortgage,Company=Ditech Financial LLC} => {State=CA}",0.00603167160425414,0.357774968394437,0.99257590717234
"252","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=FL}",0.00601035827703063,0.250889679715303,1.10707165264387
"70","{Type=Student loan} => {State=NY}",0.00598904494980711,0.290589451913133,1.83947200408963
"72","{Type=Student loan} => {State=CA}",0.0059677316225836,0.289555325749741,0.803313997685201
"241","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=CA}",0.0059677316225836,0.37037037037037,1.027519359473
"95","{Company=Ocwen} => {State=NY}",0.00592510496813658,0.124051762605979,0.785265063371553
"94","{Company=Ocwen} => {State=TX}",0.00586116498646604,0.122713074520303,0.813216771669226
"215","{Type=Mortgage,Company=Ocwen} => {State=TX}",0.00583985165924252,0.124488868696047,0.824984919540938
"216","{Type=Mortgage,Company=Ocwen} => {State=NY}",0.00583985165924252,0.124488868696047,0.788032006253351
"51","{Company=SunTrust Banks, Inc.} => {State=FL}",0.00556277840533686,0.471971066907776,2.08261172653493
"225","{Type=Credit card,Company=Citibank} => {State=NY}",0.00541358511477227,0.244701348747592,1.54899387235405
"93","{Company=Ocwen} => {State=GA}",0.00539227178754875,0.112896028558679,1.08499974681374
"78","{Company=Capital One} => {State=TX}",0.00532833180587822,0.184638109305761,1.22359257775664
"214","{Type=Mortgage,Company=Ocwen} => {State=GA}",0.00532833180587822,0.113584734211722,1.09161862852925
"242","{Type=Mortgage,Company=JPMorgan Chase & Co.} => {State=TX}",0.00532833180587822,0.113327289211242,0.751017384534218
"76","{Type=Consumer Loan} => {State=FL}",0.00524307849698416,0.216740088105727,0.956383729317464
"86","{Company=TransUnion Intermediate Holdings, Inc.} => {State=NY}",0.00520045184253714,0.147610405323654,0.934394577358408
"207","{Type=Credit reporting,Company=TransUnion Intermediate Holdings, Inc.} => {State=NY}",0.00517913851531363,0.147094430992736,0.931128387445788
"263","{Type=Bank account or service,Company=Bank of America} => {State=FL}",0.0051365118608666,0.231953801732435,1.02351551053175
"74","{Type=Consumer Loan} => {State=TX}",0.00509388520641957,0.21057268722467,1.39546043953309
"232","{Type=Mortgage,Company=Citibank} => {State=FL}",0.00500863189752552,0.220450281425891,0.972755267019786
"80","{Company=Capital One} => {State=FL}",0.00494469191585498,0.171344165435746,0.756070431494382
"237","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=CA}",0.00490206526140796,0.357142857142857,0.990822239491823
"260","{Type=Credit card,Company=Bank of America} => {State=CA}",0.00479549862529039,0.344036697247706,0.95446179033616
"239","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=NY}",0.00466761866194932,0.28968253968254,1.83373112241839
"226","{Type=Credit card,Company=Citibank} => {State=FL}",0.00460367868027878,0.208092485549133,0.918225461250801
"28","{Company=CIT Bank National Association} => {State=CA}",0.00453973869860824,0.667711598746082,1.85243380449192
"37","{Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00445448538971419,0.455337690631808,1.26324438899916
"67","{Company=Ditech Financial LLC} => {State=FL}",0.00432660542637311,0.24546553808948,1.08313717498545
"153","{Type=Mortgage,Company=CIT Bank National Association} => {State=CA}",0.00432660542637311,0.665573770491803,1.84650282271197
"161","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=CA}",0.00432660542637311,0.45413870246085,1.25991803339408
"231","{Type=Mortgage,Company=Citibank} => {State=NY}",0.0043052920991496,0.189493433395872,1.19952002178912
"75","{Type=Consumer Loan} => {State=NY}",0.00424135211747906,0.175330396475771,1.10986601082659
"188","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=NY}",0.00417741213580852,0.411764705882353,2.60652836417891
"59","{Company=Synchrony Financial} => {State=CA}",0.00415609880858501,0.316045380875203,0.876805417767481
"194","{Type=Mortgage,Company=Ditech Financial LLC} => {State=FL}",0.00415609880858501,0.246523388116308,1.08780502652394
"251","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=TX}",0.00411347215413798,0.171708185053381,1.13790626193779
"50","{Company=SunTrust Banks, Inc.} => {State=GA}",0.00402821884524393,0.341772151898734,3.28463899937253
"198","{Type=Credit card,Company=Capital One} => {State=NY}",0.00400690551802042,0.214367160775371,1.3569742062088
"235","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=NY}",0.00383639890023232,0.279503105590062,1.76929387630601
"199","{Type=Credit card,Company=Capital One} => {State=FL}",0.00372983226411475,0.199543899657925,0.880504112484733
"71","{Type=Student loan} => {State=FL}",0.00366589228244421,0.177869700103413,0.784864897879433
"224","{Type=Credit card,Company=Citibank} => {State=TX}",0.0034740723374326,0.157032755298651,1.04065252060133
"26","{Company=TD Bank US Holding Company} => {State=NY}",0.00345275901020908,0.509433962264151,3.22478846134265
"82","{Company=Nationstar Mortgage} => {State=GA}",0.00341013235576206,0.10958904109589,1.05321757869277
"45","{Company=Amex} => {State=CA}",0.00338881902853855,0.318,0.882228122043519
"49","{Company=Navient Solutions, Inc.} => {State=CA}",0.00336750570131503,0.305609284332689,0.847852531433622
"185","{Type=Credit card,Company=Synchrony Financial} => {State=CA}",0.00326093906519747,0.31875,0.884308848746452
"203","{Type=Mortgage,Company=Nationstar Mortgage} => {State=GA}",0.00326093906519747,0.106769016050244,1.02611541664511
"179","{Type=Bank account or service,Company=U.S. Bancorp} => {State=CA}",0.00323962573797396,0.878612716763006,2.43753725507353
"223","{Type=Mortgage,Company=Citibank} => {State=GA}",0.00321831241075044,0.141651031894934,1.36135288108939
"63","{Company=HSBC North America Holdings Inc.} => {State=CA}",0.00311174577463288,0.194407456724368,0.539345048607533
"197","{Type=Credit card,Company=Capital One} => {State=TX}",0.00311174577463288,0.166476624857469,1.10323683074683
"246","{Type=Bank account or service,Company=Wells Fargo & Company} => {State=GA}",0.00311174577463288,0.129893238434164,1.24835330890875
"258","{Type=Credit card,Company=Bank of America} => {State=NY}",0.00309043244740936,0.2217125382263,1.40347147612517
"169","{Type=Credit card,Company=Amex} => {State=CA}",0.00304780579296234,0.317777777777778,0.881611610427836
"259","{Type=Credit card,Company=Bank of America} => {State=FL}",0.00304780579296234,0.218654434250765,0.964830941466343
"41","{Company=Encore Capital Group} => {State=CA}",0.00302649246573883,0.307359307359307,0.852707624289933
"58","{Company=Synchrony Financial} => {State=FL}",0.00300517913851531,0.228525121555916,1.0083861730727
"25","{Company=Regions Financial Corporation} => {State=FL}",0.0029838658112918,0.590717299578059,2.60658938953287
"69","{Type=Student loan} => {State=TX}",0.0029838658112918,0.144777662874871,0.959438300060178
"47","{Company=Navient Solutions, Inc.} => {State=NY}",0.00296255248406829,0.268858800773694,1.70191393328399
"165","{Type=Debt collection,Company=Encore Capital Group} => {State=CA}",0.00289861250239775,0.303571428571429,0.84219890356805
"34","{Company=PNC Bank N.A.} => {State=FL}",0.00279204586628019,0.344736842105263,1.52118008978998
"173","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=CA}",0.00279204586628019,0.303240740740741,0.84128147556852
"57","{Company=Synchrony Financial} => {State=NY}",0.00272810588460965,0.207455429497569,1.31322197741452
"230","{Type=Mortgage,Company=Citibank} => {State=TX}",0.00272810588460965,0.120075046904315,0.795734622274515
"64","{Company=Ditech Financial LLC} => {State=GA}",0.00270679255738613,0.153567110036276,1.47587366566817
"73","{Type=Consumer Loan} => {State=GA}",0.00270679255738613,0.111894273127753,1.07537226564544
"177","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=FL}",0.00268547923016262,0.39622641509434,1.74838212826214
"248","{Type=Bank account or service,Company=Bank of America} => {State=GA}",0.00266416590293911,0.120307988450433,1.15623320567511
"250","{Type=Credit card,Company=Wells Fargo & Company} => {State=CA}",0.00266416590293911,0.468164794007491,1.29883065101924
"43","{Company=Amex} => {State=NY}",0.00264285257571559,0.248,1.56987479762547
"171","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=NY}",0.00264285257571559,0.287037037037037,1.81698471947393
"261","{Type=Bank account or service,Company=Bank of America} => {State=TX}",0.00264285257571559,0.11934552454283,0.790900094071331
"238","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=TX}",0.00262153924849208,0.162698412698413,1.07819870415209
"35","{Company=PNC Bank N.A.} => {State=CA}",0.00260022592126857,0.321052631578947,0.890697044764229
"36","{Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00257891259404506,0.263616557734205,1.16323006417109
"18","{Company=BB&T Financial} => {State=FL}",0.00253628593959803,0.572115384615385,2.52450688712209
"54","{Company=U.S. Bancorp} => {State=FL}",0.00253628593959803,0.195081967213115,0.860815463149829
"56","{Company=Synchrony Financial} => {State=TX}",0.00253628593959803,0.192868719611021,1.2781366462471
"181","{Type=Mortgage,Company=U.S. Bancorp} => {State=CA}",0.00253628593959803,0.420494699646643,1.16657939999532
"191","{Type=Mortgage,Company=Ditech Financial LLC} => {State=GA}",0.00253628593959803,0.150442477876106,1.44584404331606
"160","{Type=Mortgage,Company=Select Portfolio Servicing, Inc} => {State=FL}",0.00251497261237452,0.263982102908277,1.16484306276248
"40","{Company=Encore Capital Group} => {State=FL}",0.002493659285151,0.253246753246753,1.11747243633823
"62","{Company=HSBC North America Holdings Inc.} => {State=FL}",0.00247234595792749,0.154460719041278,0.681570815075495
"176","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=FL}",0.00245103263070398,0.569306930693069,2.51211434977787
"236","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=FL}",0.00245103263070398,0.178571428571429,0.78796133331542
"262","{Type=Bank account or service,Company=Bank of America} => {State=NY}",0.00245103263070398,0.110683349374398,0.7006411318534
"164","{Type=Debt collection,Company=Encore Capital Group} => {State=FL}",0.00242971930348047,0.254464285714286,1.12284489997447
"167","{Type=Credit card,Company=Amex} => {State=NY}",0.00240840597625695,0.251111111111111,1.58956856748816
"27","{Company=TD Bank US Holding Company} => {State=FL}",0.00236577932180993,0.349056603773585,1.54024139870712
"38","{Company=Encore Capital Group} => {State=TX}",0.00236577932180993,0.24025974025974,1.59219586910265
"44","{Company=Amex} => {State=FL}",0.00236577932180993,0.222,0.97959352957773
"159","{Type=Mortgage,Company=PNC Bank N.A.} => {State=CA}",0.00236577932180993,0.396428571428571,1.09981268583592
"228","{Type=Bank account or service,Company=Citibank} => {State=NY}",0.00236577932180993,0.449392712550607,2.84471892608769
"16","{Company=Specialized Loan Servicing LLC} => {State=CA}",0.0023231526673629,0.54228855721393,1.50447237558659
"151","{Type=Bank account or service,Company=TD Bank US Holding Company} => {State=NY}",0.00230183934013939,0.6,3.79808418780356
"183","{Type=Credit card,Company=Synchrony Financial} => {State=NY}",0.00230183934013939,0.225,1.42428157042634
"184","{Type=Credit card,Company=Synchrony Financial} => {State=FL}",0.00230183934013939,0.225,0.992831279977429
"240","{Type=Bank account or service,Company=JPMorgan Chase & Co.} => {State=FL}",0.00230183934013939,0.142857142857143,0.630369066652336
"175","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=GA}",0.00228052601291588,0.336477987421384,3.2337588471577
"65","{Company=Ditech Financial LLC} => {State=TX}",0.00225921268569236,0.128174123337364,0.849407018766353
"162","{Type=Debt collection,Company=Encore Capital Group} => {State=TX}",0.00225921268569236,0.236607142857143,1.56799018866021
"145","{Type=Mortgage,Company=Specialized Loan Servicing LLC} => {State=CA}",0.00223789935846885,0.544041450777202,1.50933543217925
"192","{Type=Mortgage,Company=Ditech Financial LLC} => {State=TX}",0.00219527270402183,0.130214917825537,0.862931317719828
"48","{Company=Navient Solutions, Inc.} => {State=FL}",0.00217395937679831,0.197292069632495,0.870567724545005
"168","{Type=Credit card,Company=Amex} => {State=FL}",0.00217395937679831,0.226666666666667,1.00018558575504
"66","{Company=Ditech Financial LLC} => {State=NY}",0.00206739274068075,0.117291414752116,0.742471112891869
"202","{Type=Bank account or service,Company=Capital One} => {State=NY}",0.00206739274068075,0.461904761904762,2.92392195410274
"32","{Company=Discover} => {State=CA}",0.00202476608623372,0.288753799392097,0.801090321291261
"15","{Company=M&T Bank Corporation} => {State=NY}",0.0019821394317867,0.516666666666667,3.27057249505307
"187","{Type=Bank account or service,Company=HSBC North America Holdings Inc.} => {State=NY}",0.0019821394317867,0.744,4.70962439287642
"5","{Company=Union Bank} => {State=CA}",0.00196082610456318,0.989247311827957,2.7444710633666
"30","{Company=Discover} => {State=NY}",0.00196082610456318,0.279635258358663,1.770130421874
"150","{Type=Bank account or service,Company=Regions Financial Corporation} => {State=FL}",0.00196082610456318,0.609271523178808,2.6884614498285
"180","{Type=Mortgage,Company=U.S. Bancorp} => {State=FL}",0.00193951277733967,0.321554770318021,1.41888726310084
"193","{Type=Mortgage,Company=Ditech Financial LLC} => {State=NY}",0.00193951277733967,0.115044247787611,0.728246230699798
"8","{Company=BBVA Compass} => {State=TX}",0.00191819945011616,0.676691729323308,4.4844207977571
"190","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=CA}",0.00189688612289264,0.186974789915966,0.518724584204543
"234","{Type=Credit card,Company=JPMorgan Chase & Co.} => {State=TX}",0.00189688612289264,0.138198757763975,0.915840044566095
"182","{Type=Credit card,Company=Synchrony Financial} => {State=TX}",0.00187557279566913,0.183333333333333,1.21494585687382
"19","{Company=Seterus, Inc.} => {State=FL}",0.00183294614122211,0.40952380952381,1.80705799107003
"147","{Type=Mortgage,Company=Seterus, Inc.} => {State=FL}",0.00179031948677508,0.411764705882353,1.81694613329203
"189","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=FL}",0.00174769283232805,0.172268907563025,0.760150933316052
"23","{Type=Money transfers} => {State=CA}",0.00172637950510454,0.36,0.998748817407758
"257","{Type=Credit card,Company=Bank of America} => {State=TX}",0.00172637950510454,0.123853211009174,0.820772430415176
"229","{Type=Bank account or service,Company=Citibank} => {State=CA}",0.00170506617788103,0.323886639676113,0.89855943986303
"60","{Company=HSBC North America Holdings Inc.} => {State=GA}",0.001662439523434,0.103861517976032,0.998172585398903
"172","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=FL}",0.001662439523434,0.180555555555556,0.796716459241147
"158","{Type=Mortgage,Company=PNC Bank N.A.} => {State=FL}",0.00157718621453995,0.264285714285714,1.16618277330682
"174","{Type=Bank account or service,Company=SunTrust Banks, Inc.} => {State=GA}",0.00157718621453995,0.366336633663366,3.52071866342718
"31","{Company=Discover} => {State=FL}",0.00151324623286941,0.21580547112462,0.95225965387906
"53","{Company=U.S. Bancorp} => {State=TX}",0.00151324623286941,0.116393442622951,0.77133671390201
"46","{Company=Navient Solutions, Inc.} => {State=TX}",0.00147061957842239,0.133462282398453,0.884451529357768
"146","{Type=Bank account or service,Company=BB&T Financial} => {State=FL}",0.00147061957842239,0.58974358974359,2.60229281361605
"20","{Company=Seterus, Inc.} => {State=CA}",0.00144930625119887,0.323809523809524,0.898345497139253
"186","{Type=Mortgage,Company=HSBC North America Holdings Inc.} => {State=GA}",0.00144930625119887,0.142857142857143,1.37294434365307
"7","{Company=Fifth Third Financial Corporation} => {State=FL}",0.00142799292397536,0.531746031746032,2.34637374809481
"52","{Company=SunTrust Banks, Inc.} => {State=CA}",0.00142799292397536,0.121157323688969,0.336127038207353
"148","{Type=Mortgage,Company=Seterus, Inc.} => {State=CA}",0.00140667959675185,0.323529411764706,0.897568381657299
"152","{Type=Bank account or service,Company=TD Bank US Holding Company} => {State=FL}",0.00140667959675185,0.366666666666667,1.61794727107433
"6","{Company=Citizens Financial Group, Inc.} => {State=NY}",0.00138536626952834,0.619047619047619,3.91865828900367
"13","{Company=Flagstar Bank} => {State=CA}",0.00136405294230482,0.380952380952381,1.05687705545794
"144","{Type=Mortgage,Company=Flagstar Bank} => {State=CA}",0.00134273961508131,0.39622641509434,1.09925184305885
"156","{Type=Credit card,Company=Discover} => {State=CA}",0.00134273961508131,0.293023255813953,0.812935083936547
"4","{Company=Santander Bank US} => {State=NY}",0.0013214262878578,0.815789473684211,5.16406183429432
"39","{Company=Encore Capital Group} => {State=NY}",0.0013214262878578,0.134199134199134,0.849499349364433
"163","{Type=Debt collection,Company=Encore Capital Group} => {State=NY}",0.0013214262878578,0.138392857142857,0.876046204032072
"33","{Company=PNC Bank N.A.} => {State=GA}",0.00130011296063428,0.160526315789474,1.54275588089437
"178","{Type=Mortgage,Company=SunTrust Banks, Inc.} => {State=CA}",0.00130011296063428,0.191823899371069,0.532177479576111
"1","{Company=First Niagara Bank} => {State=NY}",0.00127879963341077,0.983606557377049,6.22636752098945
"17","{Company=BB&T Financial} => {State=GA}",0.00125748630618726,0.283653846153846,2.72608660542653
"42","{Company=Amex} => {State=TX}",0.00125748630618726,0.118,0.781983333333333
"140","{Type=Bank account or service,Company=Union Bank} => {State=CA}",0.00125748630618726,0.983333333333333,2.72806389940082
"21","{Company=Expert Global Solutions, Inc.} => {State=FL}",0.00123617297896375,0.276190476190476,1.21871352886118
"9","{Company=Bayview Loan Servicing, LLC} => {State=CA}",0.00121485965174023,0.428571428571429,1.18898668739019
"142","{Type=Mortgage,Company=Bayview Loan Servicing, LLC} => {State=CA}",0.00121485965174023,0.428571428571429,1.18898668739019
"170","{Type=Student loan,Company=Navient Solutions, Inc.} => {State=TX}",0.00119354632451672,0.12962962962963,0.8590526260724
"196","{Type=Consumer Loan,Company=Wells Fargo & Company} => {State=CA}",0.00119354632451672,0.414814814814815,1.15082168260976
"24","{Company=Regions Financial Corporation} => {State=GA}",0.00117223299729321,0.232067510548523,2.23031043167271
"141","{Type=Bank account or service,Company=BBVA Compass} => {State=TX}",0.00115091967006969,0.683544303797468,4.52983265393692
"22","{Company=Expert Global Solutions, Inc.} => {State=CA}",0.00110829301562267,0.247619047619048,0.686970086047664
"29","{Company=Discover} => {State=TX}",0.00110829301562267,0.158054711246201,1.04742499957069
"154","{Type=Credit card,Company=Discover} => {State=NY}",0.00110829301562267,0.241860465116279,1.53101068035492
"201","{Type=Bank account or service,Company=Capital One} => {State=TX}",0.00108697968839916,0.242857142857143,1.60940879741727
"12","{Company=Flagstar Bank} => {State=FL}",0.00106566636117564,0.297619047619048,1.31326888885903
"2","{Company=Arvest Bank} => {State=CA}",0.00104435303395213,0.742424242424242,2.05970926148906
"155","{Type=Credit card,Company=Discover} => {State=FL}",0.00104435303395213,0.227906976744186,1.00565855749652
"166","{Type=Credit card,Company=Amex} => {State=TX}",0.00104435303395213,0.108888888888889,0.721604205900816
"3","{Company=KeyBank NA} => {State=NY}",0.00102303970672862,0.676056338028169,4.27953147921528
"10","{Company=USAA Savings} => {State=TX}",0.00102303970672862,0.313725490196078,2.07905173368783
"11","{Company=Barclays PLC} => {State=CA}",0.00102303970672862,0.307692307692308,0.853631467869878
